id_client_sk,id_client_nk,nom_complet,tranche_age,sexe,ville,canal_acquisition,date_debut,date_fin,est_actif,segment_client,region_admin
264,C05106,Rim Chraibi,45-54,f,Rabat,social_media,2026-05-08,9999-12-31,True,Bronze,
265,C06577,Hind Rahmouni,55-64,f,Kénitra,referral,2026-05-08,9999-12-31,True,Bronze,
266,C02806,Ali Filali,45-54,m,Tétouan,mobile,2026-05-08,9999-12-31,True,Bronze,
267,C03129,Brahim Amrani,35-44,f,Casablanca,social_media,2026-05-08,9999-12-31,True,Bronze,
268,C00805,Zineb Rahmouni,45-54,m,Casablanca,social_media,2026-05-08,9999-12-31,True,Bronze,
269,C07489,Omar Fassi Fihri,18-24,f,Casablanca,mobile,2026-05-08,9999-12-31,True,Bronze,
270,C03864,Wafae Chraibi,55-64,f,Oujda,referral,2026-05-08,9999-12-31,True,Bronze,
271,C00083,Meryem Sefrioui,25-34,f,Safi,mobile,2026-05-08,9999-12-31,True,Bronze,
272,C03292,Amine Amrani,45-54,f,Fès,mobile,2026-05-08,9999-12-31,True,Bronze,
273,C04912,Zineb El Ouazzani,35-44,m,Oujda,referral,2026-05-08,9999-12-31,True,Bronze,
274,C04439,Imad Kettani,45-54,m,Tanger,mobile,2026-05-08,9999-12-31,True,Bronze,
275,C04617,Adil El Mansouri,35-44,f,Casablanca,social_media,2026-05-08,9999-12-31,True,Bronze,
276,C01304,Fatima Benjelloun,55-64,m,Fès,mobile,2026-05-08,9999-12-31,True,Bronze,
277,C07015,Amina El Idrissi,55-64,f,Casablanca,mobile,2026-05-08,9999-12-31,True,Bronze,
278,C05800,Laila Haddad,45-54,f,Béni Mellal,marketplace,2026-05-08,9999-12-31,True,Bronze,
279,C04352,Sanae Kettani,18-24,m,Mohammedia,marketplace,2026-05-08,9999-12-31,True,Bronze,
280,C02799,Amina El Amrani,55-64,f,Fès,social_media,2026-05-08,9999-12-31,True,Bronze,
281,C03163,Hind Cherkaoui,25-34,f,Casablanca,web,2026-05-08,9999-12-31,True,Bronze,
282,C05908,Mustapha Bouzid,18-24,m,Rabat,social_media,2026-05-08,9999-12-31,True,Bronze,
283,C01326,Nabil Filali,45-54,f,Fès,referral,2026-05-08,9999-12-31,True,Bronze,
284,C05912,Mustapha Ouahbi,45-54,m,Marrakech,social_media,2026-05-08,9999-12-31,True,Bronze,
285,C07503,Soufiane Skalli,Non renseigné,f,Nador,web,2026-05-08,9999-12-31,True,Bronze,
286,C01890,Nawal Skalli,45-54,f,Mohammedia,social_media,2026-05-08,9999-12-31,True,Bronze,
287,C02661,Sanae Benjelloun,45-54,m,Kénitra,web,2026-05-08,9999-12-31,True,Bronze,
288,C04918,Reda El Idrissi,18-24,m,Mohammedia,web,2026-05-08,9999-12-31,True,Bronze,
289,C04618,Adil Ziani,55-64,f,Marrakech,marketplace,2026-05-08,9999-12-31,True,Bronze,
290,C01305,Asmae Haddad,25-34,m,Casablanca,social_media,2026-05-08,9999-12-31,True,Bronze,
291,C07024,Zakaria Benkirane,55-64,f,Tétouan,web,2026-05-08,9999-12-31,True,Bronze,
292,C06831,Ali Ouahbi,55-64,m,Tétouan,referral,2026-05-08,9999-12-31,True,Bronze,
293,C02313,Said Skalli,25-34,m,Casablanca,web,2026-05-08,9999-12-31,True,Bronze,
294,C04346,Reda Skalli,25-34,m,Safi,referral,2026-05-08,9999-12-31,True,Bronze,
295,C06117,Zineb Bouazza,18-24,m,Marrakech,social_media,2026-05-08,9999-12-31,True,Bronze,
296,C07614,Adil Benjelloun,18-24,f,Fès,mobile,2026-05-08,9999-12-31,True,Bronze,
297,C07186,Hamza Sefrioui,18-24,f,Béni Mellal,marketplace,2026-05-08,9999-12-31,True,Bronze,
298,C02745,Rachid Skalli,35-44,m,Kénitra,referral,2026-05-08,9999-12-31,True,Bronze,
299,C02394,Hassan Amrani,35-44,m,Rabat,referral,2026-05-08,9999-12-31,True,Bronze,
300,C03122,Loubna Bennani,25-34,f,Meknès,web,2026-05-08,9999-12-31,True,Bronze,
301,C05538,Sanae Skalli,65+,m,Tanger,mobile,2026-05-08,9999-12-31,True,Bronze,
302,C02490,Mustapha El Mansouri,18-24,m,Casablanca,referral,2026-05-08,9999-12-31,True,Bronze,
303,C00294,Khalid Rahmouni,25-34,f,Agadir,social_media,2026-05-08,9999-12-31,True,Bronze,
304,C03735,Mustapha El Amrani,18-24,m,Casablanca,mobile,2026-05-08,9999-12-31,True,Bronze,
305,C02730,Adil El Ouazzani,25-34,m,El Jadida,marketplace,2026-05-08,9999-12-31,True,Bronze,
306,C06527,Dounia Ouahbi,Non renseigné,m,Casablanca,mobile,2026-05-08,9999-12-31,True,Bronze,
307,C06063,Said Cherkaoui,25-34,m,Safi,web,2026-05-08,9999-12-31,True,Bronze,
308,C01909,Loubna Fassi Fihri,25-34,f,Fès,social_media,2026-05-08,9999-12-31,True,Bronze,
309,C06278,Rim Tazi,45-54,f,Casablanca,web,2026-05-08,9999-12-31,True,Bronze,
310,C00856,Wafae Lahlou,25-34,m,Agadir,web,2026-05-08,9999-12-31,True,Bronze,
311,C05398,Asmae Ouahbi,55-64,f,Marrakech,marketplace,2026-05-08,9999-12-31,True,Bronze,
312,C04126,Mustapha Benkirane,45-54,m,Oujda,marketplace,2026-05-08,9999-12-31,True,Bronze,
313,C03367,Omar Ziani,45-54,m,Rabat,web,2026-05-08,9999-12-31,True,Bronze,
314,C03392,Nabil Skalli,55-64,m,Nador,marketplace,2026-05-08,9999-12-31,True,Bronze,
315,C02545,Asmae El Mansouri,25-34,m,Mohammedia,web,2026-05-08,9999-12-31,True,Bronze,
316,C00576,Nabil Bouazza,55-64,m,Casablanca,mobile,2026-05-08,9999-12-31,True,Bronze,
317,C06421,Rachid Bouzid,55-64,f,Casablanca,referral,2026-05-08,9999-12-31,True,Bronze,
318,C00635,Loubna Tazi,45-54,m,El Jadida,referral,2026-05-08,9999-12-31,True,Bronze,
319,C01434,Ali Bouazza,65+,f,Safi,referral,2026-05-08,9999-12-31,True,Bronze,
320,C05632,Mehdi Benali,25-34,m,Marrakech,referral,2026-05-08,9999-12-31,True,Bronze,
321,C05822,Amine El Idrissi,65+,m,Agadir,social_media,2026-05-08,9999-12-31,True,Bronze,
322,C03323,Ghita Bouazza,45-54,f,Marrakech,social_media,2026-05-08,9999-12-31,True,Bronze,
323,C04963,Hanane Tahiri,18-24,m,Casablanca,social_media,2026-05-08,9999-12-31,True,Bronze,
324,C02697,Houda Sefrioui,35-44,f,Tétouan,web,2026-05-08,9999-12-31,True,Bronze,
325,C00430,Hassan Kettani,55-64,m,Mohammedia,web,2026-05-08,9999-12-31,True,Bronze,
326,C07141,Nadia El Amrani,25-34,m,Casablanca,mobile,2026-05-08,9999-12-31,True,Bronze,
327,C03755,Karim Cherkaoui,25-34,m,Tanger,referral,2026-05-08,9999-12-31,True,Bronze,
328,C01374,Karim Benkirane,18-24,f,Fès,web,2026-05-08,9999-12-31,True,Bronze,
329,C03284,Amina El Idrissi,55-64,m,Rabat,mobile,2026-05-08,9999-12-31,True,Bronze,
330,C07218,Rim Alaoui,35-44,f,Rabat,referral,2026-05-08,9999-12-31,True,Bronze,
331,C00816,Youssef Berrada,45-54,m,Nador,web,2026-05-08,9999-12-31,True,Bronze,
332,C05280,Rachid Bouzid,18-24,m,Tanger,mobile,2026-05-08,9999-12-31,True,Bronze,
333,C07828,Amina Tahiri,35-44,m,Safi,marketplace,2026-05-08,9999-12-31,True,Bronze,
334,C07595,Meryem Ouahbi,55-64,m,Nador,marketplace,2026-05-08,9999-12-31,True,Bronze,
335,C07498,Wafae Kettani,25-34,f,Oujda,marketplace,2026-05-08,9999-12-31,True,Bronze,
336,C00850,Mehdi Benkirane,25-34,f,Casablanca,marketplace,2026-05-08,9999-12-31,True,Bronze,
337,C03554,Samira El Idrissi,55-64,m,Casablanca,social_media,2026-05-08,9999-12-31,True,Bronze,
338,C03456,Meryem Benkirane,Non renseigné,m,Casablanca,mobile,2026-05-08,9999-12-31,True,Bronze,
339,C04719,Ghita El Ouazzani,18-24,m,Tanger,referral,2026-05-08,9999-12-31,True,Bronze,
340,C06485,Adil El Amrani,45-54,f,Meknès,social_media,2026-05-08,9999-12-31,True,Bronze,
341,C02502,Khalid Benjelloun,25-34,m,Béni Mellal,web,2026-05-08,9999-12-31,True,Bronze,
342,C07521,Ghita Cherkaoui,45-54,m,Tanger,referral,2026-05-08,9999-12-31,True,Bronze,
343,C02060,Asmae Ziani,18-24,m,Casablanca,marketplace,2026-05-08,9999-12-31,True,Bronze,
344,C05277,Zakaria Benkirane,35-44,m,Casablanca,social_media,2026-05-08,9999-12-31,True,Bronze,
345,C04625,Youssef Skalli,25-34,f,Marrakech,referral,2026-05-08,9999-12-31,True,Bronze,
346,C07858,Youssef Bouazza,25-34,f,Rabat,marketplace,2026-05-08,9999-12-31,True,Bronze,
347,C01344,Sara Bouazza,55-64,m,Fès,web,2026-05-08,9999-12-31,True,Bronze,
348,C04050,Ahmed Tahiri,18-24,m,Mohammedia,marketplace,2026-05-08,9999-12-31,True,Bronze,
349,C06230,Imad Amrani,45-54,m,Nador,web,2026-05-08,9999-12-31,True,Bronze,
350,C07845,Youssef Rahmouni,45-54,m,Agadir,marketplace,2026-05-08,9999-12-31,True,Bronze,
351,C06579,Sanae Tahiri,18-24,m,Béni Mellal,marketplace,2026-05-08,9999-12-31,True,Bronze,
352,C00228,Meryem El Mansouri,45-54,m,Tanger,web,2026-05-08,9999-12-31,True,Bronze,
353,C01605,Ghita Filali,45-54,m,Agadir,referral,2026-05-08,9999-12-31,True,Bronze,
354,C06754,Said Benkirane,35-44,f,Fès,web,2026-05-08,9999-12-31,True,Bronze,
355,C02947,Mohamed Bouazza,25-34,f,Fès,referral,2026-05-08,9999-12-31,True,Bronze,
356,C05969,Reda El Idrissi,45-54,m,Safi,referral,2026-05-08,9999-12-31,True,Bronze,
357,C06350,Ilham Fassi Fihri,35-44,m,Béni Mellal,marketplace,2026-05-08,9999-12-31,True,Bronze,
358,C04707,Hanane Bennani,35-44,m,Béni Mellal,web,2026-05-08,9999-12-31,True,Bronze,
359,C00202,Houda Alaoui,55-64,m,Mohammedia,social_media,2026-05-08,9999-12-31,True,Bronze,
360,C02703,Samira El Mansouri,25-34,m,Casablanca,referral,2026-05-08,9999-12-31,True,Bronze,
361,C01709,Sara El Ouazzani,45-54,f,Rabat,social_media,2026-05-08,9999-12-31,True,Bronze,
362,C04103,Mustapha Ziani,18-24,m,Marrakech,mobile,2026-05-08,9999-12-31,True,Bronze,
363,C05087,Ali Tazi,18-24,f,Mohammedia,mobile,2026-05-08,9999-12-31,True,Bronze,
364,C03899,Amine Benali,25-34,m,Tétouan,marketplace,2026-05-08,9999-12-31,True,Bronze,
365,C07200,Nawal Tahiri,35-44,m,Tanger,referral,2026-05-08,9999-12-31,True,Bronze,
366,C02049,Nawal Sefrioui,18-24,m,Marrakech,referral,2026-05-08,9999-12-31,True,Bronze,
367,C00843,Adil El Amrani,55-64,m,Casablanca,referral,2026-05-08,9999-12-31,True,Bronze,
368,C00176,Adil El Idrissi,55-64,f,Safi,marketplace,2026-05-08,9999-12-31,True,Bronze,
369,C06425,Asmae Filali,18-24,m,Mohammedia,mobile,2026-05-08,9999-12-31,True,Bronze,
370,C02621,Nawal Benjelloun,35-44,f,Rabat,referral,2026-05-08,9999-12-31,True,Bronze,
371,C06177,Khadija El Idrissi,25-34,f,Rabat,mobile,2026-05-08,9999-12-31,True,Bronze,
372,C04356,Youssef Kettani,45-54,m,Oujda,referral,2026-05-08,9999-12-31,True,Bronze,
373,C06995,Imad El Idrissi,35-44,m,Casablanca,marketplace,2026-05-08,9999-12-31,True,Bronze,
374,C02461,Wafae Tahiri,55-64,m,Fès,mobile,2026-05-08,9999-12-31,True,Bronze,
375,C01058,Ali Sefrioui,65+,m,Meknès,mobile,2026-05-08,9999-12-31,True,Bronze,
376,C06830,Karim Haddad,45-54,m,Fès,web,2026-05-08,9999-12-31,True,Bronze,
377,C06080,Said Benkirane,25-34,m,Casablanca,referral,2026-05-08,9999-12-31,True,Bronze,
378,C02751,Mustapha El Mansouri,Non renseigné,f,Tétouan,marketplace,2026-05-08,9999-12-31,True,Bronze,
379,C04742,Salma Tahiri,55-64,m,Meknès,mobile,2026-05-08,9999-12-31,True,Bronze,
380,C00502,Salma El Idrissi,55-64,m,Tanger,marketplace,2026-05-08,9999-12-31,True,Bronze,
381,C00649,Mustapha Benkirane,18-24,m,Tanger,mobile,2026-05-08,9999-12-31,True,Bronze,
382,C03629,Salma Amrani,35-44,f,Fès,social_media,2026-05-08,9999-12-31,True,Bronze,
383,C07275,Sara El Mansouri,25-34,m,Tanger,social_media,2026-05-08,9999-12-31,True,Bronze,
384,C05562,Fatima Benali,45-54,m,Fès,referral,2026-05-08,9999-12-31,True,Bronze,
385,C04256,Hamza Tahiri,45-54,m,Fès,marketplace,2026-05-08,9999-12-31,True,Bronze,
386,C07853,Fatima Kettani,55-64,m,Rabat,social_media,2026-05-08,9999-12-31,True,Bronze,
387,C02626,Khalid Bouzid,25-34,m,Marrakech,referral,2026-05-08,9999-12-31,True,Bronze,
388,C06899,Samira Amrani,25-34,m,Tanger,social_media,2026-05-08,9999-12-31,True,Bronze,
389,C04728,Mohamed El Amrani,35-44,f,Tanger,web,2026-05-08,9999-12-31,True,Bronze,
390,C05402,Dounia El Ouazzani,25-34,m,Agadir,referral,2026-05-08,9999-12-31,True,Bronze,
391,C01009,Ali Benali,45-54,m,Meknès,mobile,2026-05-08,9999-12-31,True,Bronze,
392,C07897,Sara Ouahbi,25-34,m,Fès,web,2026-05-08,9999-12-31,True,Bronze,
393,C01900,Nawal Sefrioui,45-54,f,Tanger,mobile,2026-05-08,9999-12-31,True,Bronze,
394,C07803,Ali Cherkaoui,55-64,m,Casablanca,mobile,2026-05-08,9999-12-31,True,Bronze,
395,C03837,Amina Cherkaoui,35-44,m,Casablanca,web,2026-05-08,9999-12-31,True,Bronze,
396,C05547,Hind Benjelloun,45-54,m,Mohammedia,mobile,2026-05-08,9999-12-31,True,Bronze,
397,C07802,Rachid Lahlou,45-54,f,Tanger,referral,2026-05-08,9999-12-31,True,Bronze,
398,C02567,Said Ziani,18-24,m,Rabat,mobile,2026-05-08,9999-12-31,True,Bronze,
399,C01153,Hamza Ziani,35-44,m,Casablanca,mobile,2026-05-08,9999-12-31,True,Bronze,
400,C03974,Hamza Fassi Fihri,25-34,f,Tanger,marketplace,2026-05-08,9999-12-31,True,Bronze,
401,C02300,Youssef Amrani,35-44,f,Tétouan,social_media,2026-05-08,9999-12-31,True,Bronze,
402,C03357,Meryem Benjelloun,35-44,m,Safi,marketplace,2026-05-08,9999-12-31,True,Bronze,
403,C01171,Soufiane Lahlou,18-24,f,Marrakech,social_media,2026-05-08,9999-12-31,True,Bronze,
404,C06208,Ahmed Kettani,25-34,f,Kénitra,marketplace,2026-05-08,9999-12-31,True,Bronze,
405,C07197,Khadija Bennani,18-24,m,Tanger,web,2026-05-08,9999-12-31,True,Bronze,
406,C00270,Ahmed El Idrissi,18-24,m,Marrakech,web,2026-05-08,9999-12-31,True,Bronze,
407,C03151,Hanane Bennani,25-34,m,Rabat,social_media,2026-05-08,9999-12-31,True,Bronze,
408,C05191,Driss Fassi Fihri,25-34,m,Fès,marketplace,2026-05-08,9999-12-31,True,Bronze,
409,C04787,Reda Tazi,35-44,m,Fès,web,2026-05-08,9999-12-31,True,Bronze,
410,C01829,Houda Filali,35-44,m,Tétouan,referral,2026-05-08,9999-12-31,True,Bronze,
411,C07405,Nabil El Idrissi,45-54,m,Marrakech,referral,2026-05-08,9999-12-31,True,Bronze,
412,C06826,Laila Tahiri,25-34,m,El Jadida,referral,2026-05-08,9999-12-31,True,Bronze,
413,C04004,Khalid Skalli,18-24,m,Oujda,mobile,2026-05-08,9999-12-31,True,Bronze,
414,C02971,Imad Alaoui,55-64,f,El Jadida,marketplace,2026-05-08,9999-12-31,True,Bronze,
415,C00341,Rim Haddad,18-24,m,Casablanca,marketplace,2026-05-08,9999-12-31,True,Bronze,
416,C07128,Hanane Amrani,55-64,m,Casablanca,referral,2026-05-08,9999-12-31,True,Bronze,
417,C01906,Youssef El Ouazzani,45-54,m,Rabat,web,2026-05-08,9999-12-31,True,Bronze,
418,C04008,Laila Naciri,25-34,m,Tanger,referral,2026-05-08,9999-12-31,True,Bronze,
419,C01531,Hind Ouahbi,25-34,f,Tanger,social_media,2026-05-08,9999-12-31,True,Bronze,
420,C03633,Nabil Sefrioui,45-54,f,Tanger,referral,2026-05-08,9999-12-31,True,Bronze,
421,C06924,Driss Alaoui,55-64,m,Kénitra,mobile,2026-05-08,9999-12-31,True,Bronze,
422,C04138,Meryem Skalli,55-64,m,Casablanca,mobile,2026-05-08,9999-12-31,True,Bronze,
423,C06465,Asmae Bouazza,45-54,f,Fès,referral,2026-05-08,9999-12-31,True,Bronze,
424,C00056,Samira Ouahbi,25-34,m,Marrakech,mobile,2026-05-08,9999-12-31,True,Bronze,
425,C02482,Reda Bouzid,45-54,m,Agadir,referral,2026-05-08,9999-12-31,True,Bronze,
426,C07640,Omar Amrani,35-44,m,Agadir,web,2026-05-08,9999-12-31,True,Bronze,
427,C00606,Mohamed Bouzid,25-34,m,Tanger,mobile,2026-05-08,9999-12-31,True,Bronze,
428,C03684,Ghita Bouazza,35-44,m,Tanger,social_media,2026-05-08,9999-12-31,True,Bronze,
429,C06590,Zineb Tahiri,25-34,m,Meknès,marketplace,2026-05-08,9999-12-31,True,Bronze,
430,C06140,Rim Tazi,25-34,m,Tanger,web,2026-05-08,9999-12-31,True,Bronze,
431,C02624,Rachid Kettani,45-54,m,Marrakech,marketplace,2026-05-08,9999-12-31,True,Bronze,
432,C01516,Nabil Bouazza,35-44,m,Béni Mellal,social_media,2026-05-08,9999-12-31,True,Bronze,
433,C03534,Sanae Chraibi,45-54,m,Tétouan,mobile,2026-05-08,9999-12-31,True,Bronze,
434,C03469,Amina Kettani,25-34,m,Rabat,web,2026-05-08,9999-12-31,True,Bronze,
435,C07179,Mohamed Bouzid,55-64,m,Casablanca,marketplace,2026-05-08,9999-12-31,True,Bronze,
436,C02497,Fatima El Ouazzani,35-44,f,Agadir,referral,2026-05-08,9999-12-31,True,Bronze,
437,C07284,Ilham Chraibi,25-34,f,Tanger,mobile,2026-05-08,9999-12-31,True,Bronze,
438,C04001,Ilham Cherkaoui,45-54,m,Casablanca,social_media,2026-05-08,9999-12-31,True,Bronze,
439,C02127,Laila Tazi,25-34,m,Tanger,mobile,2026-05-08,9999-12-31,True,Bronze,
440,C02810,Sara Benkirane,45-54,m,Mohammedia,social_media,2026-05-08,9999-12-31,True,Bronze,
441,C06319,Wafae Alaoui,25-34,f,Agadir,mobile,2026-05-08,9999-12-31,True,Bronze,
442,C00503,Loubna Kettani,35-44,f,Marrakech,marketplace,2026-05-08,9999-12-31,True,Bronze,
443,C04949,Brahim Berrada,45-54,m,Oujda,web,2026-05-08,9999-12-31,True,Bronze,
444,C03724,Imad Tahiri,45-54,m,Agadir,web,2026-05-08,9999-12-31,True,Bronze,
445,C00996,Hind Cherkaoui,45-54,m,Rabat,mobile,2026-05-08,9999-12-31,True,Bronze,
446,C04611,Karim Benjelloun,35-44,m,Fès,mobile,2026-05-08,9999-12-31,True,Bronze,
447,C05451,Amina Rahmouni,45-54,m,Safi,referral,2026-05-08,9999-12-31,True,Bronze,
448,C05266,Hassan Bennani,18-24,m,Rabat,mobile,2026-05-08,9999-12-31,True,Bronze,
449,C04857,Zakaria Tazi,35-44,m,Casablanca,web,2026-05-08,9999-12-31,True,Bronze,
450,C07620,Samira Lahlou,55-64,m,Fès,marketplace,2026-05-08,9999-12-31,True,Bronze,
451,C00906,Hamza Amrani,55-64,f,Casablanca,marketplace,2026-05-08,9999-12-31,True,Bronze,
452,C02645,Hanane El Ouazzani,35-44,f,Marrakech,marketplace,2026-05-08,9999-12-31,True,Bronze,
453,C01186,Hamza Haddad,18-24,m,Marrakech,marketplace,2026-05-08,9999-12-31,True,Bronze,
454,C04107,Ghita Bouazza,Non renseigné,f,El Jadida,mobile,2026-05-08,9999-12-31,True,Bronze,
455,C03428,Samira Skalli,25-34,f,Mohammedia,mobile,2026-05-08,9999-12-31,True,Bronze,
456,C02800,Ali Alaoui,45-54,f,Béni Mellal,marketplace,2026-05-08,9999-12-31,True,Bronze,
457,C01672,Zineb Ouahbi,25-34,m,Tanger,mobile,2026-05-08,9999-12-31,True,Bronze,
458,C04550,Brahim Skalli,35-44,f,Tétouan,referral,2026-05-08,9999-12-31,True,Bronze,
459,C00244,Soufiane El Idrissi,25-34,m,Fès,social_media,2026-05-08,9999-12-31,True,Bronze,
460,C05951,Driss Bennani,18-24,m,Rabat,marketplace,2026-05-08,9999-12-31,True,Bronze,
461,C07312,Rachid Tazi,55-64,m,Tanger,marketplace,2026-05-08,9999-12-31,True,Bronze,
462,C04170,Nabil Berrada,55-64,m,Mohammedia,referral,2026-05-08,9999-12-31,True,Bronze,
463,C05740,Asmae Sefrioui,25-34,f,Marrakech,mobile,2026-05-08,9999-12-31,True,Bronze,
464,C02870,Amine Amrani,45-54,f,Agadir,web,2026-05-08,9999-12-31,True,Bronze,
465,C01970,Ahmed Lahlou,45-54,f,Tanger,marketplace,2026-05-08,9999-12-31,True,Bronze,
466,C00340,Samira El Amrani,35-44,m,Safi,referral,2026-05-08,9999-12-31,True,Bronze,
467,C02747,Ilham Rahmouni,35-44,f,Rabat,web,2026-05-08,9999-12-31,True,Bronze,
468,C04794,Ghita Fassi Fihri,55-64,f,Casablanca,marketplace,2026-05-08,9999-12-31,True,Bronze,
469,C00214,Sara Lahlou,18-24,f,Rabat,web,2026-05-08,9999-12-31,True,Bronze,
470,C00425,Mehdi Sefrioui,35-44,m,Fès,web,2026-05-08,9999-12-31,True,Bronze,
471,C04973,Meryem El Mansouri,45-54,f,Fès,mobile,2026-05-08,9999-12-31,True,Bronze,
472,C06824,Asmae Benali,25-34,f,Rabat,mobile,2026-05-08,9999-12-31,True,Bronze,
473,C04099,Rachid Benkirane,55-64,m,Casablanca,referral,2026-05-08,9999-12-31,True,Bronze,
474,C02512,Adil Cherkaoui,45-54,m,Agadir,marketplace,2026-05-08,9999-12-31,True,Bronze,
475,C02268,Fatima Amrani,35-44,m,Béni Mellal,mobile,2026-05-08,9999-12-31,True,Bronze,
476,C05858,Omar Filali,35-44,m,Rabat,referral,2026-05-08,9999-12-31,True,Bronze,
477,C01799,Zakaria Kettani,45-54,m,Casablanca,social_media,2026-05-08,9999-12-31,True,Bronze,
478,C01046,Nawal El Idrissi,25-34,f,Agadir,referral,2026-05-08,9999-12-31,True,Bronze,
479,C04207,Omar El Mansouri,35-44,f,El Jadida,marketplace,2026-05-08,9999-12-31,True,Bronze,
480,C04340,Amine Kettani,45-54,m,Marrakech,mobile,2026-05-08,9999-12-31,True,Bronze,
481,C05291,Reda Filali,35-44,m,Casablanca,marketplace,2026-05-08,9999-12-31,True,Bronze,
482,C05872,Mohamed Fassi Fihri,55-64,f,Fès,referral,2026-05-08,9999-12-31,True,Bronze,
483,C06303,Rachid Tazi,55-64,f,Tanger,marketplace,2026-05-08,9999-12-31,True,Bronze,
484,C03031,Brahim Cherkaoui,45-54,f,Marrakech,mobile,2026-05-08,9999-12-31,True,Bronze,
485,C01949,Loubna Kettani,35-44,m,Rabat,referral,2026-05-08,9999-12-31,True,Bronze,
486,C01703,Nawal Tahiri,35-44,f,Casablanca,marketplace,2026-05-08,9999-12-31,True,Bronze,
487,C03242,Imad Rahmouni,45-54,m,Tanger,mobile,2026-05-08,9999-12-31,True,Bronze,
488,C02039,Adil Benali,45-54,m,Casablanca,marketplace,2026-05-08,9999-12-31,True,Bronze,
489,C05891,Ghita Amrani,35-44,m,Fès,mobile,2026-05-08,9999-12-31,True,Bronze,
490,C04351,Meryem Sefrioui,35-44,m,Béni Mellal,web,2026-05-08,9999-12-31,True,Bronze,
491,C01717,Dounia Lahlou,18-24,m,Tanger,referral,2026-05-08,9999-12-31,True,Bronze,
492,C02045,Reda Benkirane,25-34,m,Mohammedia,referral,2026-05-08,9999-12-31,True,Bronze,
493,C01743,Zakaria Sefrioui,35-44,f,Marrakech,referral,2026-05-08,9999-12-31,True,Bronze,
494,C00115,Amina Filali,45-54,f,Marrakech,social_media,2026-05-08,9999-12-31,True,Bronze,
495,C03355,Fatima Filali,35-44,f,Kénitra,social_media,2026-05-08,9999-12-31,True,Bronze,
496,C04274,Rachid Tahiri,18-24,f,Rabat,web,2026-05-08,9999-12-31,True,Bronze,
497,C05823,Omar Berrada,55-64,m,Rabat,mobile,2026-05-08,9999-12-31,True,Bronze,
498,C00664,Rachid El Amrani,65+,m,Rabat,referral,2026-05-08,9999-12-31,True,Bronze,
499,C03577,Houda Fassi Fihri,25-34,m,Casablanca,referral,2026-05-08,9999-12-31,True,Bronze,
500,C05096,Driss Ziani,45-54,f,Agadir,web,2026-05-08,9999-12-31,True,Bronze,
501,C04484,Said Chraibi,65+,m,Oujda,referral,2026-05-08,9999-12-31,True,Bronze,
502,C00616,Ali Rahmouni,45-54,f,Rabat,web,2026-05-08,9999-12-31,True,Bronze,
503,C01047,Meryem Rahmouni,55-64,m,Tanger,marketplace,2026-05-08,9999-12-31,True,Bronze,
504,C02403,Rachid Naciri,45-54,f,Tétouan,web,2026-05-08,9999-12-31,True,Bronze,
505,C05914,Zakaria Amrani,18-24,f,Fès,web,2026-05-08,9999-12-31,True,Bronze,
506,C04299,Soufiane El Ouazzani,55-64,f,Meknès,referral,2026-05-08,9999-12-31,True,Bronze,
507,C03301,Hamza Tahiri,25-34,m,Meknès,referral,2026-05-08,9999-12-31,True,Bronze,
508,C06737,Meryem Bouazza,35-44,m,Casablanca,social_media,2026-05-08,9999-12-31,True,Bronze,
509,C00530,Dounia Naciri,45-54,f,Marrakech,mobile,2026-05-08,9999-12-31,True,Bronze,
510,C04010,Sanae Cherkaoui,35-44,f,Oujda,web,2026-05-08,9999-12-31,True,Bronze,
511,C07458,Karim Fassi Fihri,55-64,m,Safi,web,2026-05-08,9999-12-31,True,Bronze,
512,C01726,Rachid Amrani,45-54,f,Rabat,mobile,2026-05-08,9999-12-31,True,Bronze,
513,C01469,Omar Lahlou,25-34,m,Tanger,social_media,2026-05-08,9999-12-31,True,Bronze,
514,C00023,Adil Rahmouni,35-44,m,Casablanca,referral,2026-05-08,9999-12-31,True,Bronze,
515,C07879,Mehdi El Idrissi,25-34,m,Agadir,marketplace,2026-05-08,9999-12-31,True,Bronze,
516,C07706,Dounia Benjelloun,18-24,f,Rabat,web,2026-05-08,9999-12-31,True,Bronze,
517,C06988,Amine El Amrani,25-34,f,Tanger,web,2026-05-08,9999-12-31,True,Bronze,
518,C00969,Mehdi Benali,25-34,m,Tanger,mobile,2026-05-08,9999-12-31,True,Bronze,
519,C00523,Zakaria Bouzid,35-44,f,Rabat,web,2026-05-08,9999-12-31,True,Bronze,
